edge/0/lane/_id,edge/0/lane/_sampledSeconds,edge/0/lane/_departed,edge/0/lane/_arrived,edge/0/lane/_entered,edge/0/lane/_left,edge/0/lane/_laneChangedFrom,edge/0/lane/_laneChangedTo,edge/0/_id,_begin,_end,_id,edge/1/lane/_id,edge/1/lane/_sampledSeconds,edge/1/lane/_traveltime,edge/1/lane/_overlapTraveltime,edge/1/lane/_density,edge/1/lane/_laneDensity,edge/1/lane/_occupancy,edge/1/lane/_waitingTime,edge/1/lane/_timeLoss,edge/1/lane/_speed,edge/1/lane/_departed,edge/1/lane/_arrived,edge/1/lane/_entered,edge/1/lane/_left,edge/1/lane/_laneChangedFrom,edge/1/lane/_laneChangedTo,edge/1/_id,edge/0/lane/_traveltime,edge/0/lane/_overlapTraveltime,edge/0/lane/_density,edge/0/lane/_laneDensity,edge/0/lane/_occupancy,edge/0/lane/_waitingTime,edge/0/lane/_timeLoss,edge/0/lane/_speed,edge/2/lane/_id,edge/2/lane/_sampledSeconds,edge/2/lane/_traveltime,edge/2/lane/_overlapTraveltime,edge/2/lane/_density,edge/2/lane/_laneDensity,edge/2/lane/_occupancy,edge/2/lane/_waitingTime,edge/2/lane/_timeLoss,edge/2/lane/_speed,edge/2/lane/_departed,edge/2/lane/_arrived,edge/2/lane/_entered,edge/2/lane/_left,edge/2/lane/_laneChangedFrom,edge/2/lane/_laneChangedTo,edge/2/_id,edge/3/lane/_id,edge/3/lane/_sampledSeconds,edge/3/lane/_departed,edge/3/lane/_arrived,edge/3/lane/_entered,edge/3/lane/_left,edge/3/lane/_laneChangedFrom,edge/3/lane/_laneChangedTo,edge/3/_id,edge/3/lane/_traveltime,edge/3/lane/_overlapTraveltime,edge/3/lane/_density,edge/3/lane/_laneDensity,edge/3/lane/_occupancy,edge/3/lane/_waitingTime,edge/3/lane/_timeLoss,edge/3/lane/_speed,edge/4/lane/_id,edge/4/lane/_sampledSeconds,edge/4/lane/_traveltime,edge/4/lane/_overlapTraveltime,edge/4/lane/_density,edge/4/lane/_laneDensity,edge/4/lane/_occupancy,edge/4/lane/_waitingTime,edge/4/lane/_timeLoss,edge/4/lane/_speed,edge/4/lane/_departed,edge/4/lane/_arrived,edge/4/lane/_entered,edge/4/lane/_left,edge/4/lane/_laneChangedFrom,edge/4/lane/_laneChangedTo,edge/4/_id,edge/5/lane/_id,edge/5/lane/_sampledSeconds,edge/5/lane/_traveltime,edge/5/lane/_overlapTraveltime,edge/5/lane/_density,edge/5/lane/_laneDensity,edge/5/lane/_occupancy,edge/5/lane/_waitingTime,edge/5/lane/_timeLoss,edge/5/lane/_speed,edge/5/lane/_departed,edge/5/lane/_arrived,edge/5/lane/_entered,edge/5/lane/_left,edge/5/lane/_laneChangedFrom,edge/5/lane/_laneChangedTo,edge/5/_id,edge/6/lane/_id,edge/6/lane/_sampledSeconds,edge/6/lane/_traveltime,edge/6/lane/_overlapTraveltime,edge/6/lane/_density,edge/6/lane/_laneDensity,edge/6/lane/_occupancy,edge/6/lane/_waitingTime,edge/6/lane/_timeLoss,edge/6/lane/_speed,edge/6/lane/_departed,edge/6/lane/_arrived,edge/6/lane/_entered,edge/6/lane/_left,edge/6/lane/_laneChangedFrom,edge/6/lane/_laneChangedTo,edge/6/_id,edge/7/lane/_id,edge/7/lane/_sampledSeconds,edge/7/lane/_traveltime,edge/7/lane/_overlapTraveltime,edge/7/lane/_density,edge/7/lane/_laneDensity,edge/7/lane/_occupancy,edge/7/lane/_waitingTime,edge/7/lane/_timeLoss,edge/7/lane/_speed,edge/7/lane/_departed,edge/7/lane/_arrived,edge/7/lane/_entered,edge/7/lane/_left,edge/7/lane/_laneChangedFrom,edge/7/lane/_laneChangedTo,edge/7/_id
-gneE0_0,1.70,0,0,1,0,0,0,-gneE0,105.00,106.00,int_105,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,28.48,29.41,6.99,6.99,2.55,0.00,0.70,8.52,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,11.00,0,0,0,0,0,0,-gneE5,342.07,349.84,45.30,45.30,25.00,7.00,10.45,0.71,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,3.00,16.80,17.15,12.36,12.36,6.18,0.00,0.15,14.45,0,0,0,0,0,0,gneE1,gneE3_0,2.00,19.25,19.60,8.24,8.24,4.02,0.00,0.03,12.64,0,1,0,0,0,0,gneE3,gneE5_0,1.00,19.45,19.85,4.12,4.12,2.06,0.00,0.03,12.49,0,0,0,0,0,0,gneE5
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,106.00,107.00,int_106,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.78,21.50,8.24,8.24,5.45,0.00,0.37,11.69,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,11.00,0,0,0,0,0,0,-gneE5,230.32,235.55,45.30,45.30,25.00,6.00,10.19,1.05,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,2.84,16.67,16.93,11.68,11.68,5.50,0.00,0.09,14.64,0,1,0,0,0,0,gneE1,gneE3_0,1.00,20.68,21.10,4.12,4.12,2.06,0.00,0.06,11.74,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.27,20.68,4.12,4.12,2.06,0.00,0.07,11.98,0,0,0,0,0,0,gneE5
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,107.00,108.00,int_107,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.63,19.29,8.24,8.24,7.00,0.00,0.18,13.03,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,11.00,0,0,0,0,0,0,-gneE5,156.24,159.79,45.30,45.30,25.00,5.00,9.80,1.55,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,2.00,17.53,17.89,8.24,8.24,4.12,0.00,0.11,13.85,0,0,0,0,0,0,gneE1,gneE3_0,1.00,19.65,20.05,4.12,4.12,2.06,0.00,0.01,12.36,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.77,21.19,4.12,4.12,2.06,0.00,0.10,11.69,0,0,0,0,0,0,gneE5
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,108.00,109.00,int_108,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.20,20.91,8.24,8.24,7.00,0.00,0.33,12.02,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,11.00,0,0,0,1,0,0,-gneE5,131.50,124.77,45.30,45.30,24.83,4.00,8.97,1.99,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,2.00,17.36,17.72,8.24,8.24,4.12,0.00,0.10,13.98,0,0,0,0,0,0,gneE1,gneE3_0,1.00,20.13,20.55,4.12,4.12,2.06,0.00,0.04,12.06,0,0,0,0,0,0,gneE3,gneE5_0,1.00,20.81,21.24,4.12,4.12,2.06,0.00,0.10,11.67,0,0,0,0,0,0,gneE5
-gneE0_0,2.00,0,0,0,0,0,0,-gneE0,109.00,110.00,int_109,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.09,20.80,8.24,8.24,7.00,0.00,0.32,12.08,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,10.00,0,0,0,0,0,0,-gneE5,109.33,111.74,41.19,41.19,22.08,3.00,8.44,2.22,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,2.00,17.51,17.87,8.24,8.24,4.12,0.00,0.11,13.87,0,0,0,0,0,0,gneE1,gneE3_0,1.00,19.75,20.16,4.12,4.12,2.06,0.00,0.02,12.29,0,0,0,0,0,0,gneE3,gneE5_0,0.66,20.14,20.56,2.73,2.73,0.94,0.00,0.05,12.05,0,1,0,0,0,0,gneE5
-gneE0_0,2.91,0,0,1,0,0,0,-gneE0,110.00,111.00,int_110,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,22.66,23.42,11.97,11.97,8.11,0.00,0.73,10.71,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,10.00,0,0,0,0,0,0,-gneE5,93.26,95.32,41.19,41.19,22.08,2.00,8.16,2.60,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.93,16.88,17.44,7.93,7.93,3.58,0.00,0.06,14.21,0,1,0,0,0,0,gneE1,gneE3_0,1.00,20.04,20.45,4.12,4.12,2.06,0.00,0.03,12.12,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,111.00,112.00,int_111,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,24.82,25.64,12.36,12.36,9.89,0.00,0.95,9.78,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,10.00,0,0,0,1,0,0,-gneE5,82.63,77.91,41.19,41.19,21.44,1.00,7.21,3.19,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,16.86,17.21,4.12,4.12,2.06,0.00,0.05,14.40,0,0,0,0,0,0,gneE1,gneE3_0,1.00,20.70,21.13,4.12,4.12,2.06,0.00,0.06,11.73,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,3.20,0,0,1,0,0,0,-gneE0,112.00,113.00,int_112,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,24.92,25.73,13.16,13.16,9.97,0.00,1.02,9.74,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,9.00,0,0,0,0,0,0,-gneE5,74.05,75.65,37.07,37.07,19.40,0.00,6.92,3.28,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,16.46,16.80,4.12,4.12,2.06,0.00,0.03,14.75,0,0,0,0,0,0,gneE1,gneE3_0,1.00,20.75,21.18,4.12,4.12,2.06,0.00,0.06,11.70,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,113.00,114.00,int_113,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,22.27,22.97,16.47,16.47,11.81,0.00,0.93,10.90,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,9.00,0,0,0,0,0,0,-gneE5,61.52,62.84,37.07,37.07,19.40,0.00,6.50,3.95,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,16.73,17.08,4.12,4.12,2.06,0.00,0.04,14.51,0,0,0,0,0,0,gneE1,gneE3_0,1.00,20.44,20.86,4.12,4.12,2.06,0.00,0.05,11.88,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,114.00,115.00,int_114,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,22.56,23.28,16.47,16.47,12.60,0.00,0.97,10.76,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,8.64,0,0,0,1,0,0,-gneE5,57.79,55.29,35.57,35.57,18.03,0.00,5.90,4.49,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,0.64,16.61,16.96,2.64,2.64,0.97,0.00,0.02,14.61,0,1,0,0,0,0,gneE1,gneE3_0,1.00,21.43,21.87,4.12,4.12,2.06,0.00,0.09,11.33,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,115.00,116.00,int_115,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.17,20.81,16.47,16.47,12.60,0.00,0.61,12.04,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,8.00,0,0,0,0,0,0,-gneE5,49.18,50.24,32.95,32.95,17.34,0.00,5.24,4.94,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.41,20.84,21.17,5.81,5.81,2.35,0.00,0.14,11.70,0,1,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,116.00,117.00,int_116,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.22,21.89,16.47,16.47,12.60,0.00,0.78,11.44,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,7.69,0,0,0,1,0,0,-gneE5,48.83,46.79,31.69,31.69,16.20,0.00,4.81,5.30,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.00,18.88,19.27,4.12,4.12,2.05,0.00,0.11,12.86,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,117.00,118.00,int_117,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.99,19.59,16.47,16.47,12.60,0.00,0.39,12.79,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,7.00,0,0,0,0,0,0,-gneE5,43.82,44.78,28.83,28.83,15.28,0.00,4.23,5.54,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,1.49,18.15,18.53,6.12,6.12,2.64,0.00,0.13,13.38,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,118.00,119.00,int_118,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.79,19.38,16.47,16.47,12.60,0.00,0.36,12.92,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,7.00,0,0,0,1,0,0,-gneE5,42.94,43.50,28.83,28.83,14.85,0.00,3.62,5.70,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,17.20,17.55,8.24,8.24,4.12,0.00,0.10,14.12,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.14,0,0,1,0,0,0,-gneE0,119.00,120.00,int_119,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.51,21.15,17.05,17.05,12.63,0.00,0.69,11.84,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,6.00,0,0,0,0,0,0,-gneE5,40.95,41.86,24.71,24.71,13.22,0.00,3.46,5.93,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,17.28,17.63,8.24,8.24,4.12,0.00,0.11,14.05,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,5.00,0,0,0,0,0,0,-gneE0,120.00,121.00,int_120,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.44,22.07,20.59,20.59,14.22,0.00,1.01,11.32,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,6.00,0,0,0,0,0,0,-gneE5,42.19,43.12,24.71,24.71,13.22,0.00,3.56,5.75,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,17.62,17.98,8.24,8.24,4.12,0.00,0.14,13.78,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.39,0,1,0,0,0,0,-gneE0,121.00,122.00,int_121,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.00,21.31,18.07,18.07,13.03,0.00,0.73,11.74,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,6.00,0,0,0,1,0,0,-gneE5,40.32,41.73,24.71,24.71,12.64,0.00,3.23,5.95,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,16.82,17.17,8.24,8.24,4.12,0.00,0.05,14.44,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,122.00,123.00,int_122,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.98,19.58,16.47,16.47,12.60,0.00,0.35,12.79,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,5.00,0,0,0,0,0,0,-gneE5,40.65,41.56,20.59,20.59,11.16,0.00,2.94,5.97,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE3_0,2.00,16.97,17.32,8.24,8.24,4.12,0.00,0.07,14.31,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,123.00,124.00,int_123,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,19.61,20.23,16.47,16.47,12.60,0.00,0.47,12.38,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,5.00,0,0,0,1,0,0,-gneE5,39.26,40.14,20.59,20.59,11.14,0.00,2.83,6.18,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,0.53,34.17,34.87,2.18,2.18,0.41,0.00,0.25,7.11,0,0,1,0,0,0,gneE1,gneE3_0,2.00,17.54,17.90,8.24,8.24,4.12,0.00,0.13,13.84,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,124.00,125.00,int_124,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.85,21.51,16.47,16.47,12.60,0.00,0.68,11.64,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,4.00,0,0,0,0,0,0,-gneE5,36.58,37.42,16.47,16.47,9.10,0.00,2.26,6.64,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,27.88,28.46,4.12,4.12,2.02,0.00,0.36,8.71,0,0,0,0,0,0,gneE1,gneE3_0,2.00,17.53,17.89,8.24,8.24,4.12,0.00,0.13,13.85,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,125.00,126.00,int_125,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,20.16,20.79,16.47,16.47,12.60,0.00,0.56,12.04,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,4.00,0,0,0,0,0,0,-gneE5,38.30,39.18,16.47,16.47,9.10,0.00,2.31,6.34,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,22.02,22.47,4.12,4.12,2.06,0.00,0.19,11.03,0,0,0,0,0,0,gneE1,gneE3_0,2.41,18.40,18.78,9.92,9.92,4.45,0.00,0.21,13.20,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,126.00,127.00,int_126,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,22.92,23.64,16.47,16.47,12.60,0.00,0.98,10.60,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,3.90,0,0,0,1,0,0,-gneE5,35.75,34.87,16.06,16.06,7.55,0.00,2.05,7.12,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.34,19.74,4.12,4.12,2.06,0.00,0.07,12.55,0,0,0,0,0,0,gneE1,gneE3_0,3.00,18.98,19.37,12.36,12.36,6.16,0.00,0.24,12.80,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,127.00,128.00,int_127,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.48,22.16,16.47,16.47,12.60,0.00,0.78,11.30,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,3.00,0,0,0,0,0,0,-gneE5,32.97,33.65,12.36,12.36,6.18,0.00,1.55,7.36,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.32,19.72,4.12,4.12,2.06,0.00,0.07,12.57,0,0,0,0,0,0,gneE1,gneE3_0,3.29,18.91,19.32,13.56,13.56,6.34,0.00,0.27,12.84,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,0,0,0,0,0,-gneE0,128.00,129.00,int_128,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,21.19,21.86,16.47,16.47,12.60,0.00,0.73,11.46,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.91,0,0,0,1,0,0,-gneE5,30.60,30.64,11.97,11.97,5.40,0.00,1.35,8.09,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.33,19.72,4.12,4.12,2.06,0.00,0.07,12.56,0,0,0,0,0,0,gneE1,gneE3_0,4.00,19.98,20.44,16.47,16.47,8.69,0.00,0.54,12.15,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,4.00,0,1,0,0,0,0,-gneE0,129.00,130.00,int_129,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,19.74,20.83,16.47,16.47,11.71,0.00,0.57,12.02,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,29.62,30.23,8.24,8.24,4.12,0.00,0.91,8.20,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,17.93,18.30,4.12,4.12,2.06,0.00,0.00,13.54,0,0,0,0,0,0,gneE1,gneE3_0,4.06,20.10,20.56,16.74,16.74,9.11,0.00,0.58,12.08,0,0,1,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,0,0,0,0,0,-gneE0,130.00,131.00,int_130,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.73,19.21,12.36,12.36,7.66,0.00,0.24,12.96,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,42.12,42.99,8.24,8.24,4.12,0.00,1.26,5.76,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,19.37,19.77,4.12,4.12,2.06,0.00,0.07,12.53,0,0,0,0,0,0,gneE1,gneE3_0,5.00,19.59,20.03,20.59,20.59,10.81,0.00,0.67,12.39,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
-gneE0_0,3.00,0,1,0,0,0,0,-gneE0,131.00,132.00,int_131,-gneE1_0,9.00,,100000.00,37.07,37.07,18.53,9.00,9.00,0.00,0,0,0,0,0,0,-gneE1,18.48,18.89,12.36,12.36,7.43,0.00,0.19,13.18,-gneE3_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,-gneE3,-gneE5_0,2.00,0,0,0,0,0,0,-gneE5,122.82,125.35,8.24,8.24,4.12,1.00,1.76,1.98,gneE0_0,2.00,,100000.00,8.24,8.24,4.12,2.00,2.00,0.00,0,0,0,0,0,0,gneE0,gneE1_0,1.00,18.91,19.29,4.12,4.12,2.06,0.00,0.05,12.84,0,0,0,0,0,0,gneE1,gneE3_0,5.00,19.15,19.58,20.59,20.59,11.16,0.00,0.59,12.68,0,0,0,0,0,0,gneE3,,,,,,,,,,,,,,,,,
